Price,Airline_encoded,Source_encoded,Additional_Info_encoded,Destination_encoded,Total_Stops_encoded,Month,Day,Dep_Hour,dep_day_encoded,DayOfWeek_encoded,Dep_Day_encoded,Duration_Minutes,Route1_encoded,Route2_encoded,Route3_encoded,Route4_encoded,Route5_encoded,Route6_encoded
12898,4,2,5,1,2.0,5,21,19,1,5,1,1010,3,7,6,13,5,1
12287,8,3,8,0,2.0,3,24,11,2,3,2,420,2,23,3,13,5,1
7189,3,2,8,1,2.0,5,21,21,3,5,3,345,3,32,6,13,5,1
6961,1,0,8,2,0.0,5,21,17,1,5,1,170,0,13,29,13,5,1
15292,1,3,8,0,1.0,3,24,13,0,3,0,2000,2,23,9,3,5,1
10368,4,2,5,1,1.0,6,1,5,2,2,2,810,3,28,4,5,5,1
13292,4,2,8,1,1.0,6,6,21,3,4,3,1295,3,21,4,5,5,1
9064,1,2,8,1,2.0,3,9,6,2,2,2,1010,3,6,6,13,5,1
14388,4,3,8,0,2.0,5,18,21,3,2,3,730,2,7,3,13,5,1
4423,8,0,8,2,0.0,6,12,5,2,6,2,160,0,13,29,13,5,1
8839,1,2,8,1,1.0,5,1,17,1,6,1,970,3,20,22,5,5,1
9870,10,3,8,0,2.0,5,24,17,1,0,1,385,2,14,3,13,5,1
12819,4,2,8,1,1.0,6,27,23,3,4,3,1195,3,0,4,5,5,1
7670,6,2,8,1,2.0,5,15,19,1,6,1,390,3,7,6,13,5,1
8066,4,3,5,0,2.0,5,9,20,1,4,1,870,2,14,3,13,5,1
16697,1,4,8,3,1.0,3,6,5,2,6,2,710,1,16,24,9,5,1
5684,3,2,8,1,2.0,6,12,15,0,6,0,630,3,7,6,13,5,1
11200,6,2,8,1,2.0,6,1,11,2,2,2,455,3,7,6,13,5,1
13759,4,3,8,0,2.0,3,24,21,3,3,3,1410,2,7,3,13,5,1
5694,3,0,8,5,0.0,3,24,13,0,3,0,170,0,13,29,13,5,1
12371,10,0,8,5,2.0,3,1,6,2,0,2,1665,0,0,8,13,5,1
6573,3,2,8,1,2.0,4,9,16,1,5,1,570,3,7,6,13,5,1
6393,2,2,8,1,2.0,3,6,6,2,6,2,440,3,0,6,13,5,1
5224,3,3,8,0,0.0,6,6,11,2,4,2,155,2,5,29,13,5,1
5198,4,0,5,2,0.0,5,9,17,1,4,1,180,0,13,29,13,5,1
13941,4,3,8,0,2.0,5,21,21,3,5,3,450,2,7,3,13,5,1
6300,8,1,8,4,0.0,3,15,9,2,0,2,155,4,8,29,13,5,1
12609,4,2,8,1,1.0,6,24,9,2,1,2,1620,3,21,4,5,5,1
13587,6,2,8,1,2.0,6,3,9,2,1,2,720,3,7,6,13,5,1
13587,6,2,8,1,2.0,6,24,13,0,1,0,480,3,7,6,13,5,1
10262,4,2,5,1,2.0,6,27,10,2,4,2,1595,3,7,6,13,5,1
16439,1,2,8,1,2.0,3,6,10,2,6,2,555,3,7,6,13,5,1
14781,4,3,8,0,2.0,5,21,14,0,5,0,510,2,7,3,13,5,1
10262,4,2,5,1,2.0,6,3,19,1,1,1,1010,3,7,6,13,5,1
10844,4,3,5,0,2.0,5,24,14,0,0,0,1690,2,7,3,13,5,1
4823,3,0,8,2,0.0,6,15,18,1,2,1,175,0,13,29,13,5,1
5911,1,0,8,2,0.0,4,9,17,1,5,1,170,0,13,29,13,5,1
13377,6,2,8,1,2.0,6,24,13,0,1,0,750,3,7,6,13,5,1
6145,6,2,8,1,2.0,3,27,7,2,6,2,910,3,20,6,13,5,1
1965,8,4,7,3,0.0,6,27,22,3,4,3,90,1,19,29,13,5,1
6442,3,2,8,1,2.0,3,27,7,2,6,2,515,3,20,6,13,5,1
13941,4,3,8,0,2.0,5,6,16,1,1,1,1430,2,7,3,13,5,1
13002,1,2,8,1,2.0,3,3,6,2,3,2,1010,3,6,6,13,5,1
8907,1,2,8,1,2.0,6,24,13,0,1,0,570,3,6,6,13,5,1
14657,4,2,8,1,1.0,5,27,9,2,1,2,1620,3,21,4,5,5,1
3873,8,3,8,0,0.0,5,6,22,3,1,3,140,2,5,29,13,5,1
14781,4,3,8,0,2.0,5,21,14,0,5,0,570,2,7,3,13,5,1
5228,1,0,8,2,0.0,6,18,21,3,5,3,170,0,13,29,13,5,1
7652,0,0,8,5,0.0,3,9,5,2,2,2,170,0,13,29,13,5,1
7229,4,0,8,5,0.0,3,24,8,2,3,2,175,0,13,29,13,5,1
4226,3,3,8,0,2.0,5,1,6,2,6,2,240,2,33,3,13,5,1
12373,4,2,5,1,2.0,5,9,20,1,4,1,1325,3,7,6,13,5,1
6860,3,0,8,5,0.0,3,15,8,2,0,2,180,0,13,29,13,5,1
10844,4,3,5,0,2.0,5,24,16,1,0,1,1170,2,7,3,13,5,1
12373,4,2,5,1,2.0,5,18,15,0,2,0,1295,3,7,6,13,5,1
4238,3,0,8,5,0.0,3,24,1,3,3,3,165,0,13,29,13,5,1
13502,4,0,5,5,2.0,3,3,8,2,3,2,1265,0,7,8,13,5,1
10953,4,3,8,0,2.0,5,6,20,1,1,1,1630,2,14,3,13,5,1
3782,0,3,8,0,0.0,3,21,22,3,4,3,150,2,5,29,13,5,1
14781,4,3,8,0,2.0,5,12,14,0,3,0,345,2,7,3,13,5,1
4804,3,3,8,0,0.0,6,6,20,1,4,1,165,2,5,29,13,5,1
6860,8,0,8,5,0.0,3,3,20,1,3,1,170,0,13,29,13,5,1
6117,1,3,8,0,1.0,5,24,9,2,0,2,1170,2,2,14,3,5,1
8016,4,0,8,2,0.0,6,15,15,0,2,0,175,0,13,29,13,5,1
6216,10,2,8,1,0.0,6,21,6,2,0,2,190,3,10,29,13,5,1
8016,4,0,8,2,0.0,6,12,6,2,6,2,165,0,13,29,13,5,1
11087,4,0,5,5,2.0,3,18,22,3,1,3,695,0,7,8,13,5,1
5678,4,4,8,3,0.0,5,18,7,2,2,2,85,1,19,29,13,5,1
7229,4,0,8,2,0.0,5,9,11,2,4,2,175,0,13,29,13,5,1
6860,3,0,8,5,0.0,3,3,7,2,3,2,175,0,13,29,13,5,1
10407,6,2,8,1,2.0,5,27,8,2,1,2,660,3,7,6,13,5,1
13797,6,2,8,1,2.0,6,24,7,2,1,2,835,3,7,6,13,5,1
6961,1,0,8,2,0.0,6,24,6,2,1,2,165,0,13,29,13,5,1
10624,4,3,8,0,2.0,5,9,17,1,4,1,395,2,14,3,13,5,1
14300,4,2,8,1,1.0,6,15,12,0,2,0,970,3,1,4,5,5,1
5418,8,1,8,4,0.0,3,24,17,1,3,1,140,4,8,29,13,5,1
15129,4,2,8,1,1.0,5,18,5,2,2,2,1375,3,28,4,5,5,1
3543,8,1,7,4,0.0,6,18,8,2,5,2,135,4,8,29,13,5,1
1965,8,4,7,3,0.0,6,21,13,0,0,0,90,1,19,29,13,5,1
4282,0,0,8,2,0.0,5,6,4,3,1,3,170,0,13,29,13,5,1
14508,1,3,8,0,1.0,5,6,7,2,1,2,1620,2,14,27,3,5,1
5162,0,3,8,0,2.0,5,12,6,2,3,2,220,2,2,3,13,5,1
10262,4,2,5,1,2.0,6,12,19,1,6,1,1425,3,7,6,13,5,1
15237,6,2,8,1,2.0,3,9,7,2,2,2,765,3,7,6,13,5,1
12524,6,2,8,1,2.0,6,1,11,2,2,2,440,3,7,6,13,5,1
10844,4,3,5,0,2.0,5,18,18,1,2,1,1495,2,7,3,13,5,1
5092,1,0,8,5,2.0,3,21,11,2,4,2,1510,0,33,8,13,5,1
8309,6,2,8,1,2.0,5,18,9,2,2,2,600,3,7,6,13,5,1
4106,2,2,8,1,2.0,4,9,7,2,5,2,355,3,0,6,13,5,1
14151,4,3,8,0,2.0,6,9,9,2,3,2,1520,2,14,3,13,5,1
5177,4,2,5,1,2.0,4,6,2,3,2,3,620,3,7,6,13,5,1
10844,4,3,5,0,2.0,5,21,14,0,5,0,400,2,7,3,13,5,1
4823,3,0,8,2,0.0,5,18,16,1,2,1,180,0,13,29,13,5,1
10262,4,2,5,1,2.0,6,9,17,1,3,1,1530,3,7,6,13,5,1
13381,1,2,8,1,1.0,5,21,20,1,5,1,1380,3,9,4,5,5,1
4332,3,1,8,4,0.0,5,1,11,2,6,2,145,4,8,29,13,5,1
26890,4,0,8,5,2.0,3,1,5,2,0,2,760,0,7,8,13,5,1
12803,1,2,8,1,1.0,5,15,10,2,6,2,1245,3,16,4,5,5,1
8529,4,3,5,0,2.0,6,12,14,0,6,0,1575,2,7,3,13,5,1
3873,8,3,8,0,0.0,4,3,9,2,6,2,145,2,5,29,13,5,1
10844,4,3,5,0,2.0,6,6,8,2,4,2,475,2,7,3,13,5,1
6144,4,0,5,2,0.0,5,3,19,1,0,1,180,0,13,29,13,5,1
7229,4,0,8,2,0.0,5,1,11,2,6,2,175,0,13,29,13,5,1
12767,4,2,8,1,2.0,3,21,7,2,4,2,705,3,7,6,13,5,1
7229,4,0,8,2,0.0,5,6,15,0,1,0,175,0,13,29,13,5,1
7354,6,2,8,1,2.0,6,12,11,2,6,2,470,3,7,6,13,5,1
4049,3,4,8,3,0.0,5,21,9,2,5,2,90,1,19,29,13,5,1
13377,6,2,8,1,2.0,5,27,11,2,1,2,840,3,7,6,13,5,1
6144,3,0,8,5,0.0,3,15,10,2,0,2,170,0,13,29,13,5,1
8266,6,2,8,1,2.0,5,15,6,2,6,2,795,3,7,6,13,5,1
10975,1,2,8,1,1.0,5,15,7,2,6,2,1580,3,20,22,5,5,1
12192,6,2,8,1,2.0,6,15,7,2,2,2,720,3,7,6,13,5,1
12273,4,2,8,1,1.0,3,27,6,2,6,2,2245,3,24,4,5,5,1
26890,4,0,8,5,2.0,3,1,14,0,0,0,640,0,7,8,13,5,1
15136,6,2,5,1,2.0,3,6,16,1,6,1,575,3,7,6,13,5,1
10262,4,2,5,1,2.0,6,9,7,2,3,2,330,3,7,6,13,5,1
10262,4,2,5,1,2.0,6,3,17,1,1,1,1530,3,7,6,13,5,1
2228,4,4,5,3,0.0,3,24,15,0,3,0,90,1,19,29,13,5,1
3597,3,1,8,4,0.0,6,27,19,1,4,1,140,4,8,29,13,5,1
3841,8,3,7,0,0.0,5,15,6,2,6,2,155,2,5,29,13,5,1
9899,4,3,5,0,2.0,6,12,16,1,6,1,425,2,7,3,13,5,1
13587,6,2,8,1,2.0,6,9,2,3,3,3,555,3,7,6,13,5,1
4409,0,3,8,0,0.0,6,9,19,1,3,1,150,2,5,29,13,5,1
2227,3,4,8,3,0.0,5,6,21,3,1,3,90,1,19,29,13,5,1
4937,1,4,8,3,0.0,3,3,6,2,3,2,80,1,19,29,13,5,1
9319,3,3,8,0,2.0,3,24,5,2,3,2,345,2,7,3,13,5,1
14151,4,3,8,0,2.0,5,12,9,2,3,2,505,2,14,3,13,5,1
14714,4,2,8,1,2.0,6,9,13,0,3,0,360,3,7,6,13,5,1
7229,4,0,8,2,0.0,5,3,17,1,0,1,180,0,13,29,13,5,1
11982,10,1,8,4,0.0,5,3,17,1,0,1,140,4,8,29,13,5,1
4990,3,0,8,2,0.0,4,12,18,1,0,1,175,0,13,29,13,5,1
9103,6,2,8,1,2.0,5,21,10,2,5,2,505,3,7,6,13,5,1
6300,8,1,8,4,0.0,3,12,9,2,5,2,155,4,8,29,13,5,1
14441,4,2,8,1,1.0,6,24,5,2,1,2,425,3,4,4,5,5,1
8366,1,3,8,0,2.0,6,12,9,2,6,2,545,2,7,3,13,5,1
7317,8,2,8,1,2.0,5,18,15,0,2,0,380,3,33,6,13,5,1
3898,2,0,8,5,0.0,3,24,7,2,3,2,175,0,13,29,13,5,1
14714,4,2,8,1,2.0,6,1,22,3,2,3,1210,3,7,6,13,5,1
3841,8,3,7,0,0.0,6,18,9,2,5,2,145,2,5,29,13,5,1
15373,6,2,8,1,2.0,5,1,9,2,6,2,615,3,7,6,13,5,1
11222,1,3,8,0,1.0,5,9,8,2,4,2,1610,2,28,4,3,5,1
7155,6,2,8,1,2.0,6,24,4,3,1,3,860,3,7,6,13,5,1
15200,6,2,8,1,2.0,3,9,15,0,2,0,620,3,7,6,13,5,1
7832,4,0,5,5,2.0,3,21,18,1,4,1,780,0,7,8,13,5,1
6593,3,2,8,1,2.0,6,3,16,1,1,1,300,3,7,6,13,5,1
13007,1,3,8,0,3.0,5,6,7,2,1,2,1650,2,14,7,12,0,1
15400,4,2,5,1,2.0,3,6,9,2,6,2,535,3,7,6,13,5,1
6528,1,3,8,0,2.0,6,9,14,0,3,0,1440,2,33,3,13,5,1
10368,4,2,5,1,1.0,6,24,9,2,1,2,1615,3,28,4,5,5,1
6162,3,2,8,1,2.0,4,24,4,3,6,3,965,3,7,6,13,5,1
17261,4,0,8,5,2.0,3,6,14,0,6,0,1135,0,7,8,13,5,1
7064,4,3,5,0,2.0,4,1,16,1,1,1,1695,2,7,3,13,5,1
13882,4,2,8,1,1.0,6,9,11,2,3,2,1490,3,32,4,5,5,1
6216,10,2,8,1,0.0,6,3,14,0,1,0,190,3,10,29,13,5,1
19644,4,2,5,1,1.0,5,18,11,2,2,2,440,3,29,4,5,5,1
4544,4,0,5,2,0.0,5,9,15,0,4,0,175,0,13,29,13,5,1
3384,3,1,8,4,0.0,3,27,14,0,6,0,145,4,8,29,13,5,1
4804,3,3,8,0,0.0,6,6,15,0,4,0,150,2,5,29,13,5,1
10031,4,3,5,0,2.0,3,24,19,1,3,1,1435,2,7,3,13,5,1
8586,4,3,5,0,2.0,5,12,21,3,3,3,665,2,7,3,13,5,1
7832,4,0,5,5,2.0,3,21,7,2,4,2,375,0,7,8,13,5,1
10027,10,3,8,0,2.0,5,24,17,1,0,1,965,2,14,3,13,5,1
2754,3,4,8,3,0.0,3,18,12,0,1,0,85,1,19,29,13,5,1
12767,4,2,8,1,2.0,3,21,8,2,4,2,1225,3,7,6,13,5,1
8777,2,3,8,0,2.0,5,9,16,1,4,1,455,2,0,3,13,5,1
7870,2,2,8,1,2.0,6,24,14,0,1,0,310,3,7,6,13,5,1
9416,1,3,8,0,1.0,6,12,12,0,6,0,1390,2,2,4,3,5,1
2175,8,4,7,3,0.0,5,6,22,3,1,3,90,1,19,29,13,5,1
9646,6,2,8,1,2.0,6,24,9,2,1,2,765,3,20,6,13,5,1
13731,4,3,8,0,2.0,5,24,20,1,0,1,520,2,7,3,13,5,1
11552,1,2,8,1,1.0,3,6,7,2,6,2,2170,3,20,4,5,5,1
10783,1,0,8,5,1.0,3,18,8,2,1,2,2315,0,7,2,6,5,1
11467,4,3,8,0,2.0,5,1,17,1,6,1,1285,2,14,3,13,5,1
8879,1,2,8,1,2.0,6,3,7,2,1,2,735,3,7,6,13,5,1
6795,6,2,8,1,2.0,6,6,12,0,4,0,760,3,7,6,13,5,1
14871,3,2,8,1,2.0,3,3,7,2,3,2,480,3,7,6,13,5,1
34503,6,2,8,1,1.0,3,3,15,0,3,0,630,3,21,4,5,5,1
10975,1,2,8,1,1.0,6,15,7,2,2,2,1580,3,20,22,5,5,1
15170,1,3,8,0,1.0,5,24,9,2,0,2,805,2,15,9,3,5,1
7001,1,3,8,0,2.0,5,1,14,0,6,0,1440,2,33,3,13,5,1
8576,1,3,8,0,2.0,5,18,9,2,2,2,545,2,7,3,13,5,1
15129,4,2,8,1,1.0,5,9,19,1,4,1,535,3,28,4,5,5,1
4823,3,0,8,2,0.0,4,9,8,2,5,2,170,0,13,29,13,5,1
10844,4,3,5,0,2.0,5,21,6,2,5,2,800,2,7,3,13,5,1
8085,10,3,8,0,2.0,6,9,20,1,3,1,1440,2,14,3,13,5,1
20747,4,2,8,1,1.0,3,3,18,1,3,1,2045,3,41,4,5,5,1
10203,1,3,8,0,2.0,5,6,17,1,1,1,925,2,14,3,13,5,1
12898,4,2,5,1,2.0,5,21,19,1,5,1,1395,3,7,6,13,5,1
13941,4,3,8,0,2.0,5,12,6,2,3,2,1545,2,7,3,13,5,1
7503,3,2,8,1,2.0,5,18,10,2,2,2,625,3,7,6,13,5,1
14714,4,2,8,1,2.0,6,1,9,2,2,2,600,3,7,6,13,5,1
5054,3,2,8,1,2.0,6,24,7,2,1,2,275,3,20,6,13,5,1
8722,2,0,8,5,0.0,3,15,20,1,0,1,175,0,13,29,13,5,1
8586,4,3,5,0,2.0,5,6,6,2,1,2,1655,2,7,3,13,5,1
5228,1,0,8,2,0.0,6,9,21,3,3,3,170,0,13,29,13,5,1
3100,1,4,8,3,0.0,5,9,13,0,4,0,90,1,19,29,13,5,1
6541,3,2,8,1,0.0,6,1,5,2,2,2,195,3,10,29,13,5,1
8266,6,2,8,1,2.0,5,21,10,2,5,2,535,3,7,6,13,5,1
6628,3,2,8,1,2.0,6,3,18,1,1,1,415,3,7,6,13,5,1
9663,4,3,5,0,2.0,5,21,16,1,5,1,730,2,7,3,13,5,1
9899,4,3,5,0,2.0,6,12,16,1,6,1,365,2,7,3,13,5,1
6223,3,2,8,1,1.0,3,27,4,3,6,3,985,3,20,22,5,5,1
5380,3,3,8,0,2.0,6,9,15,0,3,0,315,2,20,3,13,5,1
7740,6,2,8,1,2.0,6,6,7,2,4,2,810,3,7,6,13,5,1
9899,4,3,5,0,2.0,6,12,6,2,6,2,800,2,7,3,13,5,1
5198,4,0,5,2,0.0,5,18,11,2,2,2,175,0,13,29,13,5,1
9254,4,2,5,1,1.0,3,27,5,2,6,2,1380,3,21,4,5,5,1
14388,4,3,8,0,2.0,5,18,14,0,2,0,1200,2,7,3,13,5,1
8137,10,3,8,0,2.0,5,6,7,2,1,2,1555,2,14,3,13,5,1
13591,1,2,8,1,1.0,5,9,20,1,4,1,1380,3,9,4,5,5,1
8479,8,3,8,0,2.0,5,12,11,2,3,2,435,2,31,3,13,5,1
10844,4,3,5,0,2.0,5,15,18,1,6,1,1400,2,7,3,13,5,1
10203,1,3,8,0,2.0,6,12,17,1,6,1,1615,2,14,3,13,5,1
6938,3,2,8,1,2.0,6,12,14,0,6,0,490,3,20,6,13,5,1
9646,6,2,8,1,2.0,6,15,9,2,2,2,765,3,20,6,13,5,1
6593,3,2,8,1,2.0,6,1,16,1,2,1,300,3,7,6,13,5,1
9125,11,1,8,4,0.0,3,1,7,2,0,2,135,4,8,29,13,5,1
7670,6,2,8,1,2.0,5,15,15,0,6,0,615,3,7,6,13,5,1
15894,1,3,8,0,1.0,6,6,14,0,4,0,525,2,43,9,3,5,1
5608,4,3,5,0,2.0,5,15,10,2,6,2,435,2,15,3,13,5,1
5842,2,2,8,1,2.0,5,21,7,2,5,2,355,3,0,6,13,5,1
4466,8,2,8,1,2.0,3,27,8,2,6,2,270,3,37,6,13,5,1
3597,3,1,8,4,0.0,6,24,13,0,1,0,140,4,8,29,13,5,1
13555,4,0,8,5,2.0,3,18,11,2,1,2,680,0,7,8,13,5,1
10979,1,2,8,1,2.0,6,3,10,2,1,2,555,3,7,6,13,5,1
15129,4,2,8,1,1.0,5,18,5,2,2,2,810,3,28,4,5,5,1
5674,1,2,8,1,0.0,3,21,14,0,4,0,180,3,10,29,13,5,1
5613,10,0,8,2,0.0,4,27,9,2,2,2,170,0,13,29,13,5,1
5725,8,3,7,0,0.0,3,24,22,3,3,3,140,2,5,29,13,5,1
10067,3,0,8,5,0.0,3,9,16,1,2,1,170,0,13,29,13,5,1
4885,8,0,7,2,0.0,4,12,9,2,0,2,170,0,13,29,13,5,1
7690,1,2,8,1,2.0,6,9,6,2,3,2,1640,3,33,6,13,5,1
8258,3,2,8,1,2.0,3,3,20,1,3,1,305,3,7,6,13,5,1
7408,6,2,8,1,2.0,6,12,7,2,6,2,840,3,7,6,13,5,1
10844,4,3,5,0,2.0,5,24,8,2,0,2,740,2,7,3,13,5,1
8728,4,2,5,1,1.0,3,21,16,1,4,1,1600,3,33,4,5,5,1
5894,3,2,8,1,2.0,6,24,11,2,1,2,575,3,7,6,13,5,1
4435,1,3,8,0,0.0,3,12,20,1,5,1,155,2,5,29,13,5,1
4050,4,4,5,3,0.0,5,21,2,3,5,3,85,1,19,29,13,5,1
4174,3,3,8,0,0.0,4,15,22,3,1,3,155,2,5,29,13,5,1
5957,1,2,8,1,2.0,3,27,9,2,6,2,1420,3,33,6,13,5,1
12692,4,3,8,0,2.0,6,9,17,1,3,1,1685,2,14,3,13,5,1
7303,3,0,8,5,0.0,3,24,16,1,3,1,170,0,13,29,13,5,1
6117,1,3,8,0,2.0,5,1,19,1,6,1,965,2,20,3,13,5,1
6015,3,2,8,1,0.0,5,12,5,2,3,2,195,3,10,29,13,5,1
11642,1,3,8,0,1.0,6,9,9,2,3,2,1210,2,7,11,3,5,1
7564,6,2,8,1,2.0,5,18,6,2,2,2,755,3,7,6,13,5,1
4823,3,0,8,2,0.0,4,24,16,1,6,1,180,0,13,29,13,5,1
6442,3,2,8,1,2.0,6,27,5,2,4,2,665,3,20,6,13,5,1
6327,1,3,8,0,2.0,6,9,19,1,3,1,965,2,20,3,13,5,1
7416,1,2,8,1,2.0,3,27,9,2,6,2,1350,3,6,6,13,5,1
14588,1,2,8,1,1.0,5,27,7,2,1,2,1470,3,32,4,5,5,1
7198,6,2,8,1,2.0,6,12,10,2,6,2,930,3,7,6,13,5,1
8669,1,2,8,1,2.0,6,27,7,2,4,2,735,3,7,6,13,5,1
6093,3,2,8,1,2.0,6,9,6,2,3,2,860,3,7,6,13,5,1
15107,1,3,8,0,1.0,5,9,14,0,4,0,1320,2,43,9,3,5,1
8372,1,2,8,1,2.0,5,18,9,2,2,2,1360,3,7,6,13,5,1
7064,4,3,5,0,2.0,4,1,8,2,1,2,850,2,7,3,13,5,1
12732,10,3,8,0,2.0,3,24,7,2,3,2,945,2,14,3,13,5,1
3597,8,1,8,4,0.0,6,27,17,1,4,1,140,4,8,29,13,5,1
7303,3,0,8,5,0.0,3,24,8,2,3,2,180,0,13,29,13,5,1
10991,1,3,8,0,1.0,6,6,5,2,4,2,875,2,25,9,3,5,1
10321,1,0,8,5,2.0,3,9,10,2,2,2,1490,0,42,8,13,5,1
3943,3,0,8,2,0.0,6,6,13,0,4,0,170,0,13,29,13,5,1
5636,3,2,8,1,2.0,5,21,7,2,5,2,315,3,33,6,13,5,1
4268,3,3,8,0,2.0,4,9,15,0,5,0,290,2,20,3,13,5,1
13014,4,2,8,1,1.0,6,9,5,2,3,2,810,3,28,4,5,5,1
13727,6,2,8,1,2.0,5,9,9,2,4,2,720,3,7,6,13,5,1
4174,3,3,8,0,0.0,4,9,15,0,5,0,150,2,5,29,13,5,1
10493,1,2,8,1,1.0,3,27,12,0,6,0,435,3,28,4,5,5,1
6794,3,2,8,1,2.0,5,21,10,2,5,2,625,3,7,6,13,5,1
7228,3,3,8,0,2.0,5,12,21,3,3,3,315,2,37,3,13,5,1
26890,4,0,8,5,2.0,3,1,7,2,0,2,685,0,7,8,13,5,1
7038,6,2,8,1,2.0,6,1,7,2,2,2,540,3,20,6,13,5,1
7064,4,3,5,0,2.0,4,1,6,2,1,2,1545,2,7,3,13,5,1
10031,4,3,5,0,2.0,3,24,21,3,3,3,1575,2,7,3,13,5,1
9663,4,3,5,0,2.0,5,6,20,1,1,1,520,2,7,3,13,5,1
4483,0,0,8,2,0.0,5,1,23,3,6,3,170,0,13,29,13,5,1
5769,4,0,5,2,0.0,6,3,8,2,1,2,180,0,13,29,13,5,1
4804,3,3,8,0,0.0,4,24,15,0,6,0,150,2,5,29,13,5,1
4145,1,3,8,0,0.0,5,15,20,1,6,1,155,2,5,29,13,5,1
4880,1,3,8,0,0.0,5,18,20,1,2,1,155,2,5,29,13,5,1
3543,8,1,7,4,0.0,6,6,9,2,4,2,135,4,8,29,13,5,1
27992,4,0,0,5,2.0,3,1,8,2,0,2,745,0,7,8,13,5,1
7191,3,2,8,1,2.0,5,9,7,2,4,2,810,3,7,6,13,5,1
5403,10,0,8,2,0.0,4,1,7,2,1,2,160,0,13,29,13,5,1
15812,4,2,5,1,1.0,6,9,11,2,3,2,440,3,29,4,5,5,1
4544,4,0,5,2,0.0,4,9,19,1,5,1,180,0,13,29,13,5,1
11410,0,2,8,1,2.0,6,3,16,1,1,1,340,3,6,6,13,5,1
4332,3,1,8,4,0.0,5,3,11,2,0,2,145,4,8,29,13,5,1
4544,4,0,5,2,0.0,4,15,17,1,1,1,180,0,13,29,13,5,1
4226,3,3,8,0,2.0,5,24,6,2,0,2,240,2,33,3,13,5,1
4145,1,3,8,0,0.0,6,3,20,1,1,1,155,2,5,29,13,5,1
14848,6,2,8,1,2.0,6,27,10,2,4,2,555,3,7,6,13,5,1
3419,3,0,8,2,0.0,4,3,0,3,6,3,175,0,13,29,13,5,1
7229,4,0,8,5,0.0,3,24,18,1,3,1,180,0,13,29,13,5,1
5830,8,2,8,1,2.0,6,3,8,2,1,2,270,3,37,6,13,5,1
10972,4,0,5,5,2.0,3,18,14,0,1,0,1055,0,7,8,13,5,1
14231,4,3,8,0,2.0,3,24,18,1,3,1,795,2,7,3,13,5,1
10844,4,3,5,0,2.0,6,9,18,1,3,1,1495,2,7,3,13,5,1
11468,8,3,8,0,2.0,5,12,11,2,3,2,435,2,23,3,13,5,1
4409,0,3,8,0,0.0,5,18,22,3,2,3,150,2,5,29,13,5,1
13376,4,2,8,1,1.0,6,27,14,0,4,0,1320,3,34,4,5,5,1
4077,3,0,8,2,0.0,6,21,23,3,0,3,170,0,13,29,13,5,1
13067,4,3,8,0,2.0,5,9,9,2,4,2,690,2,14,3,13,5,1
4823,3,0,8,2,0.0,6,6,7,2,4,2,175,0,13,29,13,5,1
14817,6,2,5,1,2.0,3,9,6,2,2,2,745,3,7,6,13,5,1
4326,3,1,8,4,0.0,3,24,7,2,3,2,140,4,8,29,13,5,1
15603,6,2,8,1,2.0,3,3,7,2,3,2,840,3,7,6,13,5,1
13885,1,3,8,0,1.0,3,24,16,1,3,1,1830,2,15,9,3,5,1
17261,4,0,8,5,2.0,3,6,11,2,6,2,1280,0,7,8,13,5,1
15629,6,2,8,1,3.0,6,9,11,2,3,2,565,3,17,15,4,1,1
6117,1,3,8,0,1.0,5,6,9,2,1,2,1170,2,2,14,3,5,1
12819,4,2,8,1,1.0,6,24,23,3,1,3,1760,3,0,4,5,5,1
13377,6,2,8,1,2.0,5,27,18,1,1,1,435,3,7,6,13,5,1
26890,4,0,8,5,2.0,3,1,7,2,0,2,495,0,7,8,13,5,1
3419,3,0,8,2,0.0,5,15,0,3,6,3,175,0,13,29,13,5,1
14960,1,3,8,0,1.0,5,15,9,2,6,2,805,2,15,9,3,5,1
11185,1,4,8,3,0.0,3,3,19,1,3,1,75,1,19,29,13,5,1
8372,1,2,8,1,2.0,5,27,19,1,1,1,1455,3,7,6,13,5,1
10262,4,2,5,1,2.0,6,6,2,3,4,3,620,3,7,6,13,5,1
11542,1,3,8,0,1.0,6,12,16,1,6,1,1255,2,7,7,3,5,1
4649,8,3,8,0,2.0,4,3,15,0,6,0,315,2,33,3,13,5,1
5678,4,4,8,3,0.0,3,9,19,1,2,1,90,1,19,29,13,5,1
3971,8,0,8,2,0.0,6,1,9,2,2,2,170,0,13,29,13,5,1
7878,6,2,8,1,2.0,6,3,7,2,1,2,540,3,20,6,13,5,1
13014,4,2,8,1,1.0,6,27,5,2,4,2,810,3,28,4,5,5,1
4423,3,0,8,2,0.0,5,1,6,2,6,2,165,0,13,29,13,5,1
10262,4,2,5,1,2.0,6,1,14,0,2,0,865,3,7,6,13,5,1
4668,10,0,8,2,0.0,5,27,9,2,1,2,170,0,13,29,13,5,1
10844,4,3,5,0,2.0,5,21,21,3,5,3,1265,2,7,3,13,5,1
10368,4,2,5,1,1.0,6,24,9,2,1,2,1125,3,28,4,5,5,1
4591,3,0,8,2,0.0,4,21,10,2,3,2,170,0,13,29,13,5,1
7191,3,2,8,1,2.0,5,6,18,1,1,1,415,3,7,6,13,5,1
9794,6,2,8,1,2.0,5,18,6,2,2,2,395,3,7,6,13,5,1
